ID_BATCH;CHANNEL_ID;LOG_DATE;METRICS_DATE;METRICS_CODE;METRICS_DESCRIPTION;METRICS_SUBJECT;METRICS_TYPE;METRICS_VALUE
20;71b0cd40-b8b4-4f13-8e94-bfca698dd6cd;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
20;71b0cd40-b8b4-4f13-8e94-bfca698dd6cd;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
20;71b0cd40-b8b4-4f13-8e94-bfca698dd6cd;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
20;71b0cd40-b8b4-4f13-8e94-bfca698dd6cd;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;1
20;71b0cd40-b8b4-4f13-8e94-bfca698dd6cd;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;0
20;71b0cd40-b8b4-4f13-8e94-bfca698dd6cd;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;0
20;1082297c-3c55-4853-a1cd-9d0407a249fc;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.493000000;METRIC_STEP_INIT;Initialize a step;;START;1
20;1082297c-3c55-4853-a1cd-9d0407a249fc;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.500000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
20;1082297c-3c55-4853-a1cd-9d0407a249fc;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
20;1082297c-3c55-4853-a1cd-9d0407a249fc;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.507000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
20;de1bce16-10ce-4114-9670-98a8d7e6dbc5;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.493000000;METRIC_STEP_INIT;Initialize a step;;START;1
20;de1bce16-10ce-4114-9670-98a8d7e6dbc5;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.493000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
20;de1bce16-10ce-4114-9670-98a8d7e6dbc5;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
20;de1bce16-10ce-4114-9670-98a8d7e6dbc5;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.523000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.493000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.500000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.167000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:58:34.137000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:58:34.137000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;1003
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;0
20;81f6f0c6-8332-4c6f-b541-46344670c4d4;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;0
20;bcefa3c5-6a6a-41a5-bce8-11efa6f9fe06;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.493000000;METRIC_STEP_INIT;Initialize a step;;START;1
20;bcefa3c5-6a6a-41a5-bce8-11efa6f9fe06;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.500000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
20;bcefa3c5-6a6a-41a5-bce8-11efa6f9fe06;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
20;bcefa3c5-6a6a-41a5-bce8-11efa6f9fe06;2025/10/15 15:58:34.170000000;2025/10/15 15:58:34.140000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
20;c8880621-a64c-41fe-adaf-174125226f4e;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.493000000;METRIC_STEP_INIT;Initialize a step;;START;1
20;c8880621-a64c-41fe-adaf-174125226f4e;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.493000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
20;c8880621-a64c-41fe-adaf-174125226f4e;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.503000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
20;c8880621-a64c-41fe-adaf-174125226f4e;2025/10/15 15:58:34.170000000;2025/10/15 15:58:34.137000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.170000000;2025/10/15 15:37:56.473000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.173000000;2025/10/15 15:37:56.487000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:58:34.140000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:58:34.150000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:58:34.153000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:58:34.153000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;3
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;0
20;dd2d46be-96f6-4a3c-86ae-376c73db8199;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.483000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;0
20;fe48d2e3-af39-463d-b159-2b41b2e3f576;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.473000000;METRIC_TRANSFORMATION_EXECUTION;Execute a transformation;;START;1
20;fe48d2e3-af39-463d-b159-2b41b2e3f576;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.473000000;METRIC_TRANSFORMATION_INIT;Initialize a transformation;;START;1
20;fe48d2e3-af39-463d-b159-2b41b2e3f576;2025/10/15 15:58:34.177000000;2025/10/15 15:37:56.500000000;METRIC_TRANSFORMATION_INIT;Initialize a transformation;;STOP;1
20;fe48d2e3-af39-463d-b159-2b41b2e3f576;2025/10/15 15:58:34.177000000;2025/10/15 15:58:34.140000000;METRIC_TRANSFORMATION_EXECUTION;Execute a transformation;;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.567000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.617000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.577000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.577000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;47
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;2
3;d4e86266-81df-4b51-89ef-65829b645fa5;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;1
3;34564114-0136-4375-8b60-7d87cb275685;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;34564114-0136-4375-8b60-7d87cb275685;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.570000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;34564114-0136-4375-8b60-7d87cb275685;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.570000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;34564114-0136-4375-8b60-7d87cb275685;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.577000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;52ac2eea-8f83-4ce7-bfff-a30a7ead233c;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;52ac2eea-8f83-4ce7-bfff-a30a7ead233c;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.560000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;52ac2eea-8f83-4ce7-bfff-a30a7ead233c;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;52ac2eea-8f83-4ce7-bfff-a30a7ead233c;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.590000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.567000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.620000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;4
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;1
3;dcd379ae-a348-4317-8ec6-7a84bc1a1222;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;1
3;075060ac-1f84-4993-a903-407ed6b232f8;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;075060ac-1f84-4993-a903-407ed6b232f8;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.570000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;075060ac-1f84-4993-a903-407ed6b232f8;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.570000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;075060ac-1f84-4993-a903-407ed6b232f8;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;96ce92ad-17cc-416b-bb06-0f708a45b2f7;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;96ce92ad-17cc-416b-bb06-0f708a45b2f7;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.560000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;96ce92ad-17cc-416b-bb06-0f708a45b2f7;2025/10/15 15:58:35.623000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;96ce92ad-17cc-416b-bb06-0f708a45b2f7;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.590000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.567000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.577000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.577000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;34
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;2
3;d657bd46-1ffe-42f3-a0e7-115b81912853;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;1
